MaritalStatus,ApplicationMode,ApplicationOrder,Course,Attendance,PrevQual,PreviousGrade,Nationality,MotherQual,FatherQual,MotherOcc,FatherOcc,AdmissionGrade,Displaced,SpecialNeeds,Debtor,TuitionUpToDate,Gender,Scholarship,Age,International,s1_credited,s1_enrolled,s1_eval,s1_approved,s1_grade,s1_wo_eval,s2_credited,s2_enrolled,s2_eval,s2_approved,s2_grade,s2_wo_eval,UnempRate,Inflation,GDP,financial_risk,vulnerability_idx,academic_distress,total_failures,age_x_scholarship,age_x_financial_risk,gdp_x_debtor,unemp_x_age,gdp_x_tuition,inflation_x_debtor,admission_vs_prevgrade,parent_qual_avg,parent_occ_avg,s1_approval_rate,s1_eval_rate,s1_credit_rate,s1_pass_efficiency,s1_eval_gap,s1_failed,low_grade_flag_s1,zero_grade_s1,s2_approval_rate,s2_eval_rate,s2_credit_rate,s2_pass_efficiency,s2_eval_gap,s2_failed,s1_to_s2_grade_delta,s1_to_s2_approved_delta,avg_grade,cum_approved,cum_failed,low_grade_flag_s2,zero_grade_s2,momentum_score,cum_efficiency,grade_per_approved,eval_participation_gap,Target
1,17,2,9991,0,1,116.0,1,37,19,9,4,118.5,0,0,0,1,1,0,23,0,0,5,6,4,13.0,0,0,5,5,5,13.0,0,7.6,2.6,0.32,0,0,1,1,0,0,0.0,174.79999999999998,0.32,0.0,2.5,28.0,6.5,0.8,1.2,0.0,0.6666666666666666,-1,1,0,0,1.0,1.0,0.0,1.0,0,0,0.0,1,13.0,9,1,0,0,-1.0,0.9,1.4444444444444444,-1,0
1,17,1,9500,1,1,130.0,1,3,3,2,2,131.1,0,0,0,1,1,0,19,0,0,7,8,7,12.12142857142857,0,0,9,12,8,11.50625,0,12.4,0.5,1.79,0,0,1,1,0,0,0.0,235.6,1.79,0.0,1.0999999999999943,3.0,2.0,1.0,1.1428571428571428,0.0,0.875,-1,0,0,0,0.8888888888888888,1.3333333333333333,0.0,0.6666666666666666,-3,1,-0.6151785714285705,1,11.813839285714284,15,1,0,0,-1.6151785714285705,0.9375,0.7875892857142855,-4,0
1,53,1,9085,1,42,150.0,1,1,19,3,8,150.3,1,0,0,1,1,1,21,0,7,11,15,9,14.22222222222222,0,4,9,15,7,13.75,0,8.9,1.4,3.51,0,2,4,4,21,0,0.0,186.9,3.51,0.0,0.30000000000001137,10.0,5.5,0.8181818181818182,1.3636363636363635,0.6363636363636364,0.6,-4,2,0,0,0.7777777777777778,1.6666666666666667,0.4444444444444444,0.4666666666666667,-6,2,-0.47222222222221966,-2,13.98611111111111,16,4,0,0,1.5277777777777803,0.8,0.8741319444444444,-10,0
1,18,1,9119,1,1,108.0,1,1,1,4,3,105.6,1,0,0,1,1,0,20,0,0,5,7,5,12.166666666666666,0,0,5,7,5,15.285714285714286,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,248.0,1.79,0.0,-2.4000000000000057,1.0,3.5,1.0,1.4,0.0,0.7142857142857143,-2,0,0,0,1.0,1.4,0.0,0.7142857142857143,-2,0,3.1190476190476204,0,13.726190476190476,10,0,0,0,3.1190476190476204,1.0,1.3726190476190476,-4,0
1,39,1,9670,1,1,133.1,1,19,19,3,3,125.3,0,1,0,1,1,1,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0,1,14,12,30,0,0.0,372.0,1.79,0.0,-7.799999999999997,19.0,3.0,0.0,0.0,0.0,0.0,6,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,12,1
4,39,1,9254,1,1,120.0,1,37,19,9,9,131.0,1,0,0,1,1,0,44,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,545.6,1.79,0.0,11.0,28.0,9.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,-1.166666666666666,0,12.083333333333332,12,0,0,0,-1.166666666666666,1.0,1.0069444444444444,0,0
1,18,1,9500,1,1,146.0,1,19,3,4,9,127.0,0,0,0,1,1,0,19,0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,12.7,3.7,-1.7,0,0,2,2,0,0,-0.0,241.29999999999998,-1.7,0.0,-19.0,11.0,6.5,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,13.614285714285714,14,2,0,0,0.0,0.875,0.9724489795918367,0,0
1,44,1,9130,1,39,150.0,1,2,1,3,6,150.0,1,0,0,1,1,0,22,0,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,0,1,8,8,0,0,-0.0,356.4,-0.92,0.0,0.0,1.5,4.5,0.6666666666666666,1.7777777777777777,0.6111111111111112,0.375,-14,6,0,0,0.8333333333333334,1.25,0.6666666666666666,0.6666666666666666,-3,2,1.442857142857143,-2,13.57857142857143,22,8,0,0,3.442857142857143,0.7333333333333333,0.6172077922077922,-17,0
1,1,1,9130,1,1,160.0,1,3,3,1,2,149.2,0,0,0,1,1,0,18,0,0,5,7,4,14.0,0,0,5,5,5,14.2,0,7.6,2.6,0.32,0,0,1,1,0,0,0.0,136.79999999999998,0.32,0.0,-10.800000000000011,3.0,1.5,0.8,1.4,0.0,0.5714285714285714,-2,1,0,0,1.0,1.0,0.0,1.0,0,0,0.1999999999999993,1,14.1,9,1,0,0,-0.8000000000000007,0.9,1.5666666666666667,-2,0
1,17,1,9670,1,1,125.0,1,37,37,9,9,121.5,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,0,2,3,3,21,0,-0.0,266.7,-1.7,0.0,-3.5,37.0,9.0,0.6666666666666666,1.3333333333333333,0.0,0.5,-2,2,0,0,0.8333333333333334,1.0,0.0,0.8333333333333334,0,1,-2.9499999999999993,1,13.275,9,3,0,0,-3.9499999999999993,0.75,1.475,-2,0
1,1,2,9085,1,1,125.0,1,37,19,90,90,137.3,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0,0,14,12,0,0,0.0,136.79999999999998,0.32,0.0,12.300000000000011,28.0,90.0,0.0,0.0,0.0,0.0,6,6,0,1,0.0,0.0,0.0,0.0,6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,12,1
1,17,4,9670,1,1,122.0,1,3,1,2,3,119.6,1,0,0,1,1,0,18,0,0,6,8,6,13.625,0,0,6,7,6,14.285714285714286,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,199.79999999999998,2.02,0.0,-2.4000000000000057,2.0,2.5,1.0,1.3333333333333333,0.0,0.75,-2,0,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0.6607142857142865,0,13.955357142857142,12,0,0,0,0.6607142857142865,1.0,1.1629464285714286,-3,0
1,1,1,171,1,1,138.0,1,1,1,4,3,141.5,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,0,2,0,0,0,0.0,144.4,0.32,0.0,3.5,1.0,3.5,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0,0
1,44,1,9003,1,39,150.0,1,1,38,6,6,150.0,1,0,0,1,1,0,21,0,0,6,12,4,11.8,0,0,6,11,4,11.875,0,16.2,0.3,-0.92,0,1,4,4,0,0,-0.0,340.2,-0.92,0.0,0.0,19.5,6.0,0.6666666666666666,2.0,0.0,0.3333333333333333,-6,2,0,0,0.6666666666666666,1.8333333333333333,0.0,0.36363636363636365,-5,2,0.07499999999999929,0,11.8375,8,4,0,0,0.07499999999999929,0.6666666666666666,1.4796875,-11,1
1,39,1,9003,1,1,140.0,1,3,3,2,2,110.0,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,502.2,-0.92,0.0,-30.0,3.0,2.0,1.0,1.3333333333333333,0.0,0.75,-2,0,0,0,1.0,1.6666666666666667,0.0,0.6,-4,0,-0.5250000000000004,0,14.8625,12,0,0,0,-0.5250000000000004,1.0,1.2385416666666667,-6,0
1,17,5,9254,1,1,113.0,1,1,1,2,3,110.2,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,0,6,10,2,10.5,0,9.4,-0.8,-3.12,0,1,6,6,0,0,-0.0,197.4,-3.12,-0.0,-2.799999999999997,1.0,2.5,0.6666666666666666,1.6666666666666667,0.0,0.4,-4,2,0,0,0.3333333333333333,1.6666666666666667,0.0,0.2,-4,4,-1.0,-2,11.0,6,6,0,0,1.0,0.5,1.8333333333333333,-8,1
1,42,1,9773,1,1,133.1,1,19,6,4,3,120.0,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0,0,11,9,0,0,-0.0,253.8,-3.12,-0.0,-13.099999999999994,12.5,3.5,0.0,2.0,0.0,0.0,-4,4,0,1,0.0,2.0,0.0,0.0,-5,5,0.0,0,0.0,0,9,0,1,0.0,0.0,0.0,-9,1
1,1,5,9147,1,1,118.0,1,19,19,9,9,114.2,1,0,0,1,1,0,20,0,0,5,9,3,10.333333333333334,0,0,5,6,5,12.8,0,12.4,0.5,1.79,0,1,2,2,0,0,0.0,248.0,1.79,0.0,-3.799999999999997,19.0,9.0,0.6,1.8,0.0,0.3333333333333333,-4,2,0,0,1.0,1.2,0.0,0.8333333333333334,-1,0,2.466666666666667,2,11.566666666666666,8,2,0,0,0.4666666666666668,0.8,1.4458333333333333,-5,0
1,18,1,9773,1,1,125.0,1,1,1,4,7,121.5,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.5,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,169.1,3.51,0.0,-3.5,1.0,5.5,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,0.6666666666666661,0,14.166666666666668,12,0,0,0,0.6666666666666661,1.0,1.1805555555555556,0,0
1,17,1,9130,1,1,131.0,1,12,12,2,8,128.2,1,0,0,1,1,0,18,0,0,6,7,6,14.0,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,223.20000000000002,1.79,0.0,-2.8000000000000114,12.0,5.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.3333333333333333,0.0,0.75,-2,0,-0.3333333333333339,0,13.833333333333332,12,0,0,0,-0.3333333333333339,1.0,1.1527777777777777,-3,0
1,39,1,9130,1,1,133.1,1,1,19,4,5,120.0,1,0,0,1,1,0,29,0,0,5,11,1,18.0,2,0,5,10,3,13.333333333333334,2,10.8,1.4,1.74,0,1,6,6,0,0,0.0,313.20000000000005,1.74,0.0,-13.099999999999994,10.0,4.5,0.2,2.2,0.0,0.09090909090909091,-6,4,0,0,0.6,2.0,0.0,0.3,-5,2,-4.666666666666666,2,15.666666666666668,4,6,0,0,-6.666666666666666,0.4,3.916666666666667,-11,1
1,1,5,171,1,1,139.0,1,19,3,9,2,136.9,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,2,2,0,19,0,-0.0,178.6,-3.12,-0.0,-2.0999999999999943,11.0,5.5,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0,0
1,1,1,9670,1,1,95.0,1,37,37,5,8,95.0,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,12.7,3.7,-1.7,1,1,3,3,0,21,-0.0,266.7,-0.0,0.0,0.0,37.0,6.5,0.6666666666666666,1.5,0.0,0.4444444444444444,-3,2,0,0,0.8333333333333334,1.0,0.0,0.8333333333333334,0,1,-2.25,1,12.125,9,3,0,0,-3.25,0.75,1.3472222222222223,-3,1
1,39,1,9147,1,1,150.0,1,37,1,7,3,148.8,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,0,1,2,2,25,0,-0.0,317.5,-1.7,0.0,-1.1999999999999886,19.0,5.0,0.8,1.4,0.0,0.5714285714285714,-2,1,0,0,0.8,1.4,0.0,0.5714285714285714,-2,1,0.5,0,14.5,8,2,0,0,0.5,0.8,1.8125,-4,0
1,39,1,9147,1,1,120.0,1,37,37,9,9,110.0,0,0,0,0,1,0,32,0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,1,1,12,10,0,32,-0.0,300.8,-0.0,-0.0,-10.0,37.0,9.0,0.0,1.8,0.0,0.0,-4,5,0,1,0.0,1.0,0.0,0.0,0,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,-4,1
1,43,1,9991,0,1,136.0,1,3,4,2,2,133.9,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.333333333333334,0,7.6,2.6,0.32,1,1,9,9,0,26,0.0,197.6,0.0,0.0,-2.0999999999999943,3.5,2.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0,4,0,0,0.375,1.0,0.375,0.375,0,5,0.08333333333333393,-5,11.291666666666668,11,9,0,0,5.083333333333334,0.55,1.0265151515151516,0,1
1,1,1,9130,1,1,133.0,1,2,37,9,7,125.7,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,0,2,0,0,18,0,0.0,223.20000000000002,1.79,0.0,-7.299999999999997,19.5,8.0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.3333333333333333,0.0,0.75,-2,0,-1.0,0,13.0,12,0,0,0,-1.0,1.0,1.0833333333333333,-3,0
1,17,1,9254,1,1,125.0,1,1,19,4,7,116.6,0,0,0,1,1,1,19,0,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,16.2,0.3,-0.92,0,1,1,1,19,0,-0.0,307.8,-0.92,0.0,-8.400000000000006,10.0,5.5,0.8333333333333334,1.3333333333333333,0.0,0.625,-2,1,0,0,1.0,1.6666666666666667,0.0,0.6,-4,0,0.19047619047619158,1,12.761904761904763,11,1,0,0,-0.8095238095238084,0.9166666666666666,1.1601731601731602,-6,0
1,1,3,9070,1,1,127.0,1,19,38,5,7,141.0,1,0,0,1,1,1,19,0,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,0,2,0,0,19,0,0.0,235.6,1.79,0.0,14.0,28.5,6.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,-2.833333333333332,0,13.75,12,0,0,0,-2.833333333333332,1.0,1.1458333333333333,0,0
1,7,1,9119,1,40,130.0,1,1,1,4,4,130.0,0,0,0,1,1,0,27,0,4,6,6,6,13.166666666666666,0,2,5,7,5,15.142857142857142,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,299.7,2.02,0.0,0.0,1.0,4.0,1.0,1.0,0.6666666666666666,1.0,0,0,0,0,1.0,1.4,0.4,0.7142857142857143,-2,0,1.9761904761904763,-1,14.154761904761905,11,0,0,0,2.9761904761904763,1.0,1.2867965367965368,-2,1
1,44,1,9070,1,39,140.0,1,19,38,4,0,140.0,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.333333333333334,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,260.40000000000003,1.79,0.0,0.0,28.5,2.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.3333333333333333,0.0,0.75,-2,0,-3.166666666666666,0,12.916666666666668,12,0,0,0,-3.166666666666666,1.0,1.076388888888889,-2,0
1,1,1,171,1,1,135.0,1,1,38,5,7,137.5,1,0,1,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,2,3,2,0,0,38,-1.7,241.29999999999998,-0.0,3.7,2.5,19.5,6.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0,0
1,17,4,9147,1,1,132.0,1,38,19,5,5,120.8,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,0,2,4,4,18,0,0.0,199.79999999999998,2.02,0.0,-11.200000000000003,28.5,5.0,0.8,1.6,0.0,0.5,-3,1,0,0,0.4,2.0,0.0,0.2,-5,3,1.6999999999999993,-2,11.65,6,4,0,0,3.6999999999999993,0.6,1.9416666666666667,-8,1
1,39,2,9238,1,1,110.0,1,19,1,5,5,136.5,0,0,0,1,1,0,28,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,0,0,12,10,0,0,0.0,389.2,0.79,-0.0,26.5,10.0,5.0,0.0,1.2,0.0,0.0,-1,5,0,1,0.0,1.0,0.0,0.0,0,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,-1,1
2,39,1,9003,1,1,130.0,1,1,37,9,1,122.0,0,0,1,0,1,0,25,0,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,15.5,2.8,-4.06,2,2,7,7,0,50,-4.06,387.5,-0.0,2.8,-8.0,19.0,5.0,0.6,2.3,0.3,0.2608695652173913,-13,4,0,0,0.5714285714285714,2.142857142857143,0.2857142857142857,0.26666666666666666,-8,3,0.5714285714285712,-2,11.714285714285715,10,7,0,0,2.571428571428571,0.5882352941176471,1.1714285714285715,-21,1
1,43,1,9003,1,1,130.0,1,37,1,5,4,130.0,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,0,0,9,9,0,0,-0.0,387.5,-4.06,0.0,0.0,19.0,4.5,0.5714285714285714,1.7142857142857142,0.5714285714285714,0.3333333333333333,-10,6,0,0,0.7692307692307693,1.7692307692307692,0.46153846153846156,0.43478260869565216,-10,3,-0.9000000000000004,2,12.05,18,9,0,0,-2.9000000000000004,0.6666666666666666,0.6694444444444445,-20,1
1,1,1,9254,1,1,133.1,1,4,19,4,5,98.0,0,0,0,1,1,0,26,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,0,0,14,12,0,0,0.0,280.8,1.74,0.0,-35.099999999999994,11.5,4.5,0.0,1.0,0.0,0.0,0,6,0,1,0.0,2.0,0.0,0.0,-6,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,-6,1
1,17,3,9147,1,1,135.0,1,37,37,6,5,121.0,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,0,2,0,0,18,0,0.0,250.20000000000002,0.79,-0.0,-14.0,37.0,5.5,1.0,1.6,0.0,0.625,-3,0,0,0,1.0,1.4,0.0,0.7142857142857143,-2,0,-1.25,0,12.125,10,0,0,0,-1.25,1.0,1.2125,-5,0
1,39,1,9003,1,1,140.0,1,1,3,4,5,130.0,0,0,0,1,1,0,25,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0,0,14,12,0,0,-0.0,405.0,-0.92,0.0,-10.0,2.0,4.5,0.0,1.3333333333333333,0.0,0.0,-2,6,0,1,0.0,1.6666666666666667,0.0,0.0,-4,6,0.0,0,0.0,0,12,0,1,0.0,0.0,0.0,-6,1
1,17,2,9773,1,1,131.0,1,3,19,2,3,132.8,1,0,0,1,1,0,19,0,0,6,7,6,14.428571428571429,0,0,6,7,6,14.571428571428571,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,264.1,0.79,-0.0,1.8000000000000114,11.0,2.5,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0,0,1.0,1.1666666666666667,0.0,0.8571428571428571,-1,0,0.14285714285714235,0,14.5,12,0,0,0,0.14285714285714235,1.0,1.2083333333333333,-2,0
1,17,1,9500,1,1,131.0,1,1,1,5,5,126.3,0,0,0,1,1,0,19,0,0,7,9,7,12.492857142857144,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,307.8,-0.92,0.0,-4.700000000000003,1.0,5.0,1.0,1.2857142857142858,0.0,0.7777777777777778,-2,0,0,0,1.0,1.25,0.0,0.8,-2,0,-0.7803571428571434,1,12.102678571428573,15,0,0,0,-1.7803571428571434,1.0,0.8068452380952382,-4,0
4,39,1,8014,0,19,100.0,1,1,37,9,1,111.5,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11.0,0,10.8,1.4,1.74,0,0,8,8,0,0,0.0,486.00000000000006,1.74,0.0,11.5,19.0,5.0,0.5,1.25,0.25,0.4,-2,4,0,0,0.5,1.625,0.25,0.3076923076923077,-5,4,-0.5,0,11.25,8,8,0,0,-0.5,0.5,1.40625,-7,1
2,39,1,9991,0,1,140.0,1,37,37,9,9,118.2,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,0,5,6,5,12.8,1,7.6,2.6,0.32,0,0,0,0,0,0,0.0,395.2,0.32,0.0,-21.799999999999997,37.0,9.0,1.0,1.4,0.0,0.7142857142857143,-2,0,0,0,1.0,1.2,0.0,0.8333333333333334,-1,0,1.6000000000000014,0,12.0,10,0,0,0,1.6000000000000014,1.0,1.2,-3,0
1,1,1,9147,1,1,124.0,1,19,19,9,3,115.6,1,0,0,0,1,0,20,0,0,5,9,3,12.0,1,0,5,7,3,11.0,0,9.4,-0.8,-3.12,1,2,4,4,0,20,-0.0,188.0,-0.0,-0.0,-8.400000000000006,19.0,6.0,0.6,1.8,0.0,0.3333333333333333,-4,2,0,0,0.6,1.4,0.0,0.42857142857142855,-2,2,-1.0,0,11.5,6,4,0,0,-1.0,0.6,1.9166666666666667,-6,1
1,1,1,9500,1,1,130.0,1,38,37,5,10,117.8,1,0,0,1,1,0,19,0,0,8,8,7,15.885714285714286,0,0,8,8,7,15.885714285714286,0,10.8,1.4,1.74,0,1,2,2,0,0,0.0,205.20000000000002,1.74,0.0,-12.200000000000003,37.5,7.5,0.875,1.0,0.0,0.875,0,1,0,0,0.875,1.0,0.0,0.875,0,1,0.0,0,15.885714285714286,14,2,0,0,0.0,0.875,1.1346938775510205,0,0
1,1,1,9500,1,1,142.0,1,1,38,9,9,127.0,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,2,2,6,6,0,42,1.79,260.40000000000003,0.0,0.5,-15.0,19.5,9.0,0.5714285714285714,1.7142857142857142,0.0,0.3333333333333333,-5,3,0,0,0.5714285714285714,1.7142857142857142,0.0,0.3333333333333333,-5,3,-1.3599999999999994,0,12.26,8,6,0,0,-1.3599999999999994,0.5714285714285714,1.5325,-10,1
2,39,1,8014,0,1,150.0,1,37,37,9,9,140.0,0,0,0,0,1,0,35,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,1,1,0,0,0,35,-0.0,329.0,-0.0,-0.0,-10.0,37.0,9.0,1.0,1.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,0.16666666666666607,0,14.083333333333332,12,0,0,0,0.16666666666666607,1.0,1.173611111111111,0,0
2,39,1,171,1,12,110.0,1,37,37,7,7,106.0,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,1,2,0,0,0,0.0,273.59999999999997,0.32,0.0,-4.0,37.0,7.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0,0
4,39,1,9500,1,19,110.0,1,37,38,5,5,151.0,0,0,1,0,1,0,47,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,2,2,17,15,0,94,-4.06,728.5,-0.0,2.8,41.0,37.5,5.0,0.0,1.0,0.0,0.0,0,7,0,1,0.0,1.0,0.0,0.0,0,8,0.0,0,0.0,0,15,0,1,0.0,0.0,0.0,0,1
1,18,1,9991,0,1,112.0,1,43,40,2,2,106.4,0,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0,0,12,10,0,0,0.0,195.8,3.51,0.0,-5.599999999999994,41.5,2.0,0.0,0.0,0.0,0.0,5,5,0,1,0.0,0.0,0.0,0.0,5,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,10,1
2,39,1,9991,0,1,100.0,1,37,37,9,9,125.3,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11.0,1,7.6,2.6,0.32,0,1,3,3,0,0,0.0,311.59999999999997,0.32,0.0,25.299999999999997,37.0,9.0,0.8,1.6,0.0,0.5,-3,1,0,0,0.6,1.6,0.0,0.375,-3,2,-0.25,-1,11.125,7,3,0,0,0.75,0.7,1.5892857142857142,-6,1
1,7,1,9119,1,3,130.0,1,34,34,90,90,130.0,0,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,0,0,12,10,0,0,0.0,280.8,1.74,0.0,0.0,34.0,90.0,0.0,1.0,0.0,0.0,0,5,0,1,0.0,1.2,0.0,0.0,-1,5,0.0,0,0.0,0,10,0,1,0.0,0.0,0.0,-1,1
2,39,1,8014,0,1,133.1,1,34,34,90,90,116.0,0,0,0,0,0,0,51,0,0,6,13,4,11.25,0,0,6,12,0,0.0,1,10.8,1.4,1.74,1,1,9,8,0,51,0.0,550.8000000000001,0.0,0.0,-17.099999999999994,34.0,90.0,0.6666666666666666,2.1666666666666665,0.0,0.3076923076923077,-7,2,0,0,0.0,2.0,0.0,0.0,-6,6,-11.25,-4,5.625,4,8,0,1,-7.25,0.3333333333333333,1.40625,-13,1
2,39,2,8014,0,1,100.0,1,34,34,0,0,100.0,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.666666666666666,1,7.6,2.6,0.32,0,1,4,4,0,0,0.0,311.59999999999997,0.32,0.0,0.0,34.0,0.0,0.8333333333333334,1.5,0.0,0.5555555555555556,-3,1,0,0,0.5,1.6666666666666667,0.16666666666666666,0.3,-4,3,-1.1333333333333346,-2,11.233333333333334,8,4,0,0,0.8666666666666654,0.6666666666666666,1.4041666666666668,-7,0
1,43,2,9147,1,1,130.0,1,34,37,9,9,118.5,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.181818181818182,3,7.6,2.6,0.32,0,1,2,2,0,0,0.0,174.79999999999998,0.32,0.0,-11.5,35.5,9.0,0.8,1.9,0.5,0.42105263157894735,-9,2,0,0,1.0,1.6,0.4,0.625,-6,0,-0.44318181818181834,2,11.40340909090909,18,2,0,0,-2.4431818181818183,0.9,0.6335227272727272,-15,0
1,43,2,9238,1,1,129.0,1,34,30,0,5,118.9,1,0,0,1,1,0,22,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0,1,13,11,0,0,-0.0,206.8,-3.12,-0.0,-10.099999999999994,32.0,2.5,0.0,1.8333333333333333,0.0,0.0,-5,6,0,1,0.0,2.0,0.0,0.0,-5,5,0.0,0,0.0,0,11,0,1,0.0,0.0,0.0,-10,1
1,17,2,9070,1,1,127.0,1,37,37,9,9,119.3,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,0,2,4,4,25,0,-0.0,317.5,-1.7,0.0,-7.700000000000003,37.0,9.0,0.6666666666666666,1.3333333333333333,0.0,0.5,-2,2,0,0,0.6666666666666666,1.0,0.0,0.6666666666666666,0,2,1.0,0,10.75,8,4,0,0,1.0,0.6666666666666666,1.34375,-2,1
